siteid,lat,long,elev,year,trt,sampleinterval.plt,quadrat#,dayofyear.plt,totshtbiom,live.percent,dead.percent,gram.percent,forb.percent,shrub.percent,dayofyear.np,lfnppm,lfpppm,soilcppm,soilnppm
forest,44.798,-110.0901,1912.6,1988,gr,3,1,242,123.78698,97.83,2.17,93.47826087,6.52173913,0,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,3,2,242,173.3689,86.49,13.51,96.88311688,3.116883117,0,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,3,3,242,222.49594,82.35,17.65,97.76876268,2.231237323,0,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,3,4,242,228.40938,73.91,26.09,99.20948617,0.790513834,0,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,3,5,242,178.82746,76.32,23.68,96.97732997,1.511335013,1.488833747,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,3,6,242,268.43882,45.96,54.04,100,0,0,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,3,7,242,191.10922,49.29,50.71,82.0754717,1.41509434,14.17004049,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,3,8,242,211.57882,50.96,49.04,94.88272921,3.198294243,1.882845188,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,4,1,278,200.6617,4.72,95.28,93.93258427,3.370786517,2.625820569,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,4,2,278,282.08522,1.44,98.56,95.19230769,4.326923077,0.4784689,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,4,3,278,364.4185,5.96,94.04,91.42857143,4.472049689,3.937947494,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,4,4,278,222.95082,1.21,98.79,98.7854251,1.214574899,0,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,4,5,278,284.8145,2.54,97.46,95.55555556,3.174603175,1.253918495,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1988,gr,4,6,278,152.44442,21.83,78.17,76.99115044,1.769911504,17.51824818,,,,44202.19007,2000
forest,44.798,-110.0901,1912.6,1989,gr,1,1,178,99.22346,100,0,72.07207207,26.12612613,1.769911504,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,1,2,178,97.40394,100,0,84.40366972,15.59633028,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,1,3,178,76.47946,100,0,84.88372093,15.11627907,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,1,4,178,58.28426,98.48,1.52,87.87878788,12.12121212,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,1,5,178,134.7041,100,0,86.66666667,13.33333333,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,1,6,178,110.14058,100,0,72.35772358,25.20325203,2.380952381,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,1,7,178,88.30634,100,0,82.82828283,17.17171717,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,1,206,202.02634,95.98,4.02,85.71428571,14.28571429,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,2,206,193.8385,96.74,3.26,86.51162791,13.48837209,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,3,206,158.35786,98.86,1.14,77.84090909,15.90909091,5.882352941,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,4,206,158.81274,100,0,90.65155807,9.348441926,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,5,206,103.77226,100,0,87.06896552,12.93103448,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,6,206,184.7409,99.51,0.49,89.26829268,10.73170732,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,7,206,236.14234,100,0,89.86615679,10.13384321,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,2,8,206,222.04106,99.39,0.61,92.07317073,7.926829268,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,1,234,138.79802,98.06,1.94,87.37864078,12.62135922,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,2,234,160.63226,99.16,0.84,96.63865546,3.361344538,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,3,234,239.3265,97.74,2.26,92.64150943,7.358490566,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,4,234,265.70954,100,0,96.93877551,3.06122449,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,5,234,288.90842,89.05,10.95,94.83568075,5.164319249,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,6,234,165.63594,91.03,8.97,90.2173913,9.782608696,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,7,234,192.47386,95.78,4.22,90.16393443,9.836065574,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,3,8,234,174.27866,92.25,7.75,90.69767442,9.302325581,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,1,262,151.07978,40.48,59.52,92.85714286,7.142857143,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,2,262,238.41674,6.06,93.94,98.48484848,1.515151515,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,3,262,211.12394,83.76,16.24,100,0,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,4,262,143.8017,83.75,16.25,90,10,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,5,262,185.65066,70.63,29.37,94.17475728,5.825242718,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,6,262,205.66538,32.46,67.54,97.36842105,2.631578947,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,7,262,318.47562,28.41,71.59,99.43181818,0.568181818,0,,,,44202.19,2000
forest,44.798,-110.0901,1912.6,1989,gr,4,8,262,283.90474,20.38,79.62,94.9044586,5.095541401,0,,,,44202.19,2000
gh,44.895,-110.9045,1890.7,1999,gr,1,1,190,145.92,88.67,11.33,78.125,21.875,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,2,190,69.54,93.44,6.56,40.16393443,59.83606557,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,3,190,159.6,97.5,2.5,75.71428571,24.28571429,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,4,190,105.45,97.84,2.16,59.45945946,40.54054054,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,5,190,91.2,93.13,6.88,65.625,34.375,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,6,190,64.98,99.12,0.88,59.64912281,40.35087719,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,7,190,60.42,94.34,5.66,59.43396226,40.56603774,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,8,190,66.12,97.41,2.59,37.06896552,62.93103448,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,9,190,107.73,97.88,2.12,45.5026455,53.96825397,0.526315789,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,10,190,67.83,94.12,5.88,53.78151261,46.21848739,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,11,190,75.81,97.74,2.26,64.66165414,35.33834586,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,1,12,190,66.69,96.58,3.42,78.63247863,21.36752137,0,190,25214,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,1,221,124.83,35.62,64.38,86.75799087,12.32876712,0.904977376,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,2,221,94.05,64.85,35.15,83.03030303,16.96969697,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,3,221,86.07,81.46,18.54,78.14569536,21.85430464,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,4,221,58.71,67.96,32.04,57.2815534,42.7184466,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,5,221,108.3,67.37,32.63,92.10526316,7.894736842,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,6,221,91.2,74.38,25.63,84.375,15.625,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,7,221,86.07,79.47,20.53,69.53642384,30.46357616,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,8,221,87.21,91.5,8.5,86.2745098,11.76470588,1.923076923,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,9,221,79.8,58.57,41.43,72.14285714,27.85714286,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,10,221,84.36,63.51,36.49,79.72972973,20.27027027,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,11,221,106.02,94.62,5.38,78.49462366,21.50537634,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,2,12,221,123.12,90.28,9.72,87.5,12.5,0,221,18840,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,1,251,102.03,57.54,42.46,95.6284153,4.371584699,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,2,251,60.42,46.23,53.77,78.30188679,19.81132075,1.851851852,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,3,251,120.84,63.21,36.79,90.09433962,9.905660377,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,4,251,104.88,59.78,40.22,84.53608247,15.46391753,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,5,251,115.71,59.11,40.89,88.94230769,11.05769231,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,6,251,117.42,74.27,25.73,87.96296296,12.03703704,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,7,251,53.58,77.66,22.34,66.66666667,33.33333333,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,8,251,106.02,62.9,37.1,89.40677966,10.59322034,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,9,251,75.81,56.39,43.61,85.79881657,14.20118343,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,10,251,66.69,64.1,35.9,76.47058824,23.52941176,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,11,251,111.15,81.03,18.97,88.88888889,11.11111111,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,3,12,251,83.79,72.79,27.21,87.34177215,12.65822785,0,251,16520,,55890,4532
gh,44.895,-110.9045,1890.7,1999,gr,4,1,289,,,,,,,,,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,1,151,66.69,97.44,2.56,77.77777778,19.65811966,2.5,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,2,151,62.7,100,0,67.27272727,32.72727273,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,3,151,100.32,100,0,78.97727273,21.02272727,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,4,151,86.07,98.01,1.99,52.31788079,47.68211921,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,5,151,79.23,100,0,72.6618705,27.3381295,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,6,151,77.52,97.79,2.21,91.17647059,8.823529412,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,7,151,52.44,98.91,1.09,47.82608696,52.17391304,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,8,151,59.85,99.05,0.95,83.80952381,16.19047619,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,9,151,67.26,98.31,1.69,72.03389831,27.96610169,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,10,151,42.75,98.67,1.33,73.33333333,26.66666667,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,11,151,52.44,98.91,1.09,47.82608696,52.17391304,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,1,12,151,66.12,100,0,53.44827586,46.55172414,0,151,30435,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,1,181,110.58,98.45,1.55,70.6185567,24.22680412,4.901960784,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,2,181,102.6,98.89,1.11,60.55555556,36.11111111,3.225806452,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,3,181,143.64,93.25,6.75,77.38095238,22.61904762,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,4,181,135.66,98.32,1.68,89.07563025,10.92436975,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,5,181,119.7,95.24,4.76,63.80952381,36.19047619,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,6,181,130.53,88.65,11.35,72.05240175,27.94759825,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,7,181,119.7,99.05,0.95,70.95238095,29.04761905,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,8,181,135.66,100,0,79.83193277,20.16806723,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,9,181,115.71,97.54,2.46,77.33990148,22.66009852,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,10,181,107.16,98.4,1.6,72.34042553,27.65957447,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,11,181,109.44,98.44,1.56,77.60416667,22.39583333,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,2,12,181,119.13,97.13,2.87,65.55023923,34.44976077,0,181,26047,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,1,206,129.96,83.33,16.67,71.92982456,28.07017544,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,2,206,114.57,82.09,17.91,75.62189055,24.37810945,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,3,206,52.44,56.52,43.48,53.26086957,46.73913043,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,4,206,87.21,72.55,27.45,68.62745098,31.37254902,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,5,206,136.23,54.81,45.19,96.65271967,3.347280335,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,6,206,131.1,67.39,32.61,88.69565217,11.30434783,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,7,206,141.36,76.21,23.79,83.46774194,16.53225806,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,8,206,131.1,75.65,24.35,85.2173913,14.7826087,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,9,206,98.04,87.21,12.79,66.86046512,33.13953488,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,10,206,101.46,84.27,15.73,76.40449438,23.59550562,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,11,206,176.13,80.26,19.74,89.96763754,10.03236246,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,3,12,206,143.07,66.93,33.07,83.26693227,16.73306773,0,206,15852,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,1,242,98.04,45.93,54.07,85.46511628,14.53488372,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,2,242,71.25,24.8,75.2,70.4,29.6,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,3,242,87.21,39.87,60.13,90.19607843,9.803921569,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,4,242,74.1,33.85,66.15,85.38461538,14.61538462,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,5,242,106.02,53.23,46.77,77.41935484,22.58064516,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,6,242,85.5,64.67,35.33,83.33333333,16.66666667,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,7,242,131.67,67.97,32.03,91.34199134,8.658008658,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,8,242,70.68,62.1,37.9,64.51612903,35.48387097,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,9,242,86.07,58.28,41.72,88.74172185,11.25827815,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,10,242,65.55,60.87,39.13,80.86956522,19.13043478,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,11,242,136.8,58.75,41.25,90.41666667,9.583333333,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,4,12,242,127.11,35.87,64.13,79.8206278,20.1793722,0,242,12003,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,1,269,88.35,39.35,60.65,86.4516129,13.5483871,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,2,269,85.5,52,48,95.33333333,4.666666667,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,3,269,119.13,25.36,74.64,83.73205742,16.26794258,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,4,269,105.45,19.46,80.54,70.27027027,29.72972973,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,5,269,74.67,47.33,52.67,92.36641221,7.633587786,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,6,269,72.39,49.61,50.39,78.74015748,21.25984252,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,7,269,98.61,50.29,49.71,91.90751445,8.092485549,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,8,269,98.04,41.86,58.14,91.86046512,8.139534884,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,9,269,74.1,39.23,60.77,96.92307692,3.076923077,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,10,269,74.67,28.24,71.76,79.38931298,20.61068702,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,11,269,90.06,36.08,63.92,94.93670886,2.53164557,2.469135802,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,5,12,269,86.64,20.39,79.61,69.07894737,30.92105263,0,269,13816,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,1,293,37.62,13.64,86.36,68.18181818,31.81818182,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,2,293,72.39,3.94,96.06,81.1023622,18.8976378,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,3,293,58.71,10.68,89.32,91.26213592,8.737864078,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,4,293,79.23,1.44,98.56,89.20863309,10.79136691,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,5,293,61.56,13.89,86.11,88.88888889,11.11111111,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,6,293,47.31,16.87,83.13,85.54216867,14.45783133,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,7,293,69.54,11.48,88.52,84.42622951,15.57377049,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,8,293,64.98,18.42,81.58,93.85964912,6.140350877,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,9,293,56.43,18.18,81.82,82.82828283,17.17171717,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,10,293,49.59,34.48,65.52,91.95402299,8.045977011,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,11,293,60.99,3.74,96.26,77.57009346,22.42990654,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2000,gr,6,12,293,62.13,43.12,56.88,99.08256881,0.917431193,0,293,8390,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,1,152,95.19,96.41,3.59,76.64670659,23.35329341,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,2,152,106.02,94.09,5.91,84.94623656,15.05376344,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,3,152,111.15,98.97,1.03,62.05128205,37.94871795,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,4,152,129.39,97.36,2.64,87.2246696,12.7753304,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,5,152,87.21,94.12,5.88,69.93464052,30.06535948,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,6,152,89.49,94.9,5.1,83.43949045,16.56050955,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,7,152,90.63,98.11,1.89,57.2327044,42.7672956,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,8,152,127.11,97.31,2.69,59.19282511,40.80717489,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,9,152,86.07,96.69,3.31,73.50993377,26.49006623,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,10,152,84.36,97.3,2.7,49.32432432,50.67567568,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,11,152,124.26,95.87,4.13,69.26605505,30.73394495,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,1,12,152,92.34,99.38,0.62,79.62962963,20.37037037,0,152,34038,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,1,184,121.41,95.77,4.23,80.28169014,19.71830986,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,2,184,116.85,97.56,2.44,70.24390244,29.75609756,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,3,184,104.88,92.39,7.61,48.91304348,51.08695652,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,4,184,132.81,95.71,4.29,83.69098712,16.30901288,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,5,184,183.54,98.14,1.86,67.39130435,32.60869565,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,6,184,158.46,94.24,5.76,69.0647482,30.9352518,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,7,184,175.56,97.4,2.6,83.11688312,16.88311688,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,8,184,200.07,94.3,5.7,71.50997151,28.49002849,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,9,184,145.92,94.53,5.47,83.984375,16.015625,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,10,184,167.58,88.44,11.56,82.99319728,17.00680272,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,11,184,75.81,86.47,13.53,61.65413534,38.34586466,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,2,12,184,190.95,97.61,2.39,74.92537313,25.07462687,0,184,19959,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,1,219,77.52,49.26,50.74,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,2,219,119.7,58.1,41.9,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,3,219,131.67,60.17,39.83,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,4,219,127.11,71.3,28.7,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,5,219,165.87,45.7,54.3,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,6,219,159.6,46.79,53.21,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,7,219,188.67,53.78,46.22,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,8,219,280.44,61.18,38.82,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,9,219,166.44,50,50,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,10,219,110.58,43.3,56.7,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,11,219,163.02,46.5,53.5,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,3,12,219,108.3,45.79,54.21,,,,219,17810,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,1,247,142.5,30.4,69.6,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,2,247,62.13,2.75,97.25,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,3,247,128.25,14.67,85.33,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,4,247,96.9,28.24,71.76,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,5,247,100.89,31.07,68.93,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,6,247,86.07,22.52,77.48,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,7,247,144.21,15.81,84.19,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,8,247,190.95,28.36,71.64,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,9,247,97.47,20.47,79.53,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,10,247,85.5,18.67,81.33,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,11,247,83.79,27.21,72.79,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,4,12,247,113.43,20.6,79.4,,,,247,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,1,263,75.81,12.03,87.97,,,,263,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,2,263,90.06,4.43,95.57,,,,263,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,3,263,227.43,28.57,71.43,,,,263,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,4,263,124.26,18.35,81.65,,,,263,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,5,263,105.45,25.95,74.05,,,,263,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,6,263,126.54,29.73,70.27,,,,263,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,7,263,173.28,27.96,72.04,,,,263,12846,,55890,4532
gh,44.895,-110.9045,1890.7,2001,gr,5,8,263,201.21,14.45,85.55,,,,263,12846,,55890,4532
